state,date,cum_covid_cases,cum_covid_deaths,cum_one_vax_dose,covid_cases,covid_deaths,one_vax_dose
Arizona,2020-06-14,35706,1191,0,8717,140,0
Arizona,2020-06-21,52591,1349,0,16885,158,0
Arizona,2020-06-28,73920,1594,0,21329,245,0
Arizona,2020-07-05,98103,1825,0,24183,231,0
Arizona,2020-07-12,122467,2237,0,24364,412,0
Arizona,2020-07-19,143624,2761,0,21157,524,0
Arizona,2020-07-26,162014,3305,0,18390,544,0
Arizona,2020-08-02,178467,3765,0,16453,460,0
Arizona,2020-08-09,186923,4150,0,8456,385,0
Arizona,2020-08-16,193537,4506,0,6614,356,0
Arizona,2020-08-23,198103,4771,0,4566,265,0
Arizona,2020-08-30,201661,5030,0,3558,259,0
Arizona,2020-09-06,205767,5221,0,4106,191,0
Arizona,2020-09-13,208512,5322,0,2745,101,0
Arizona,2020-09-20,214021,5477,0,5509,155,0
Arizona,2020-09-27,217237,5623,0,3216,146,0
Arizona,2020-10-04,220754,5706,0,3517,83,0
Arizona,2020-10-11,225575,5759,0,4821,53,0
Arizona,2020-10-18,231149,5827,0,5574,68,0
Arizona,2020-10-25,238163,5874,0,7014,47,0
Arizona,2020-11-01,247473,5979,0,9310,105,0
Arizona,2020-11-08,259264,6164,0,11791,185,0
Arizona,2020-11-15,275436,6302,0,16172,138,0
Arizona,2020-11-22,299665,6464,0,24229,162,0
Arizona,2020-11-29,325995,6634,0,26330,170,0
Arizona,2020-12-06,364276,6950,0,38281,316,0
Arizona,2020-12-13,408442,7357,0,44166,407,0
Arizona,2020-12-20,453597,7971,0,45155,614,0
Arizona,2020-12-27,494337,8427,0,40740,456,0
Arizona,2021-01-03,556384,9061,0,62047,634,0
Arizona,2021-01-10,618546,10141,0,62162,1080,0
Arizona,2021-01-17,673882,11266,0,55336,1125,0
Arizona,2021-01-24,722574,12238,0,48692,972,0
Arizona,2021-01-31,758404,13120,0,35830,882,0
Arizona,2021-02-07,780637,14048,0,22233,928,0
Arizona,2021-02-14,797270,14978,788980,16633,930,788980
Arizona,2021-02-21,807967,15505,1039145,10697,527,250165
Arizona,2021-02-28,816782,15980,1195110,8815,475,155965
Arizona,2021-03-07,826454,16328,1328642,9672,348,133532
Arizona,2021-03-14,832743,16553,1562876,6289,225,234234
Arizona,2021-03-21,836253,16745,1762337,3510,192,199461
Arizona,2021-03-28,839888,16918,2030110,3635,173,267773
Arizona,2021-04-04,844302,16991,2276832,4414,72,246722
Arizona,2021-04-11,849561,17092,2494850,5259,96,218018
Arizona,2021-04-18,853761,17153,2696688,4200,67,201838
Arizona,2021-04-25,858737,17268,2859184,4976,115,162496
Arizona,2021-05-02,863927,17344,2981885,5190,76,122701
Arizona,2021-05-09,868830,17409,3065521,4903,65,83636
Arizona,2021-05-16,872978,17459,3157721,4148,50,92200
Arizona,2021-05-23,876732,17555,3264181,3754,96,106460
Arizona,2021-05-30,880466,17628,3351394,3734,73,87213
Arizona,2021-06-06,883821,17700,3411332,3355,72,59938
Arizona,2021-06-13,886752,17768,3472644,2931,68,61312
Arizona,2021-06-20,889727,17843,3536550,2975,75,63906
Arizona,2021-06-27,893147,17914,3581918,3420,70,45368
Arizona,2021-07-04,896960,17979,3691058,3813,66,109140
Arizona,2021-07-11,901439,18033,3728161,4479,54,37103
Arizona,2021-07-18,908248,18117,3764742,6809,84,36581
Arizona,2021-07-25,917168,18171,3805849,8920,54,41107
Arizona,2021-08-01,929541,18251,3862065,12373,80,56216
Arizona,2021-08-08,946054,18388,3926057,16513,137,63992
Arizona,2021-08-15,965462,18464,3992849,19408,76,66792
Arizona,2021-08-22,986082,18600,4049314,20620,136,56465
Arizona,2021-08-29,1007854,18787,4103699,21772,187,54385
Arizona,2021-09-05,1030430,18998,4172707,22576,211,69008
Arizona,2021-09-12,1048600,19187,4212977,18170,189,40270
Arizona,2021-09-19,1066803,19513,4257887,18203,326,44910
Arizona,2021-09-26,1084369,19812,4294793,17566,299,36906
Arizona,2021-10-03,1102422,20137,4323895,18053,325,29102
Arizona,2021-10-10,1118601,20382,4361465,16179,245,37570
Arizona,2021-10-17,1131976,20500,4390814,13375,118,29349
Arizona,2021-10-24,1149824,20862,4426640,17848,362,35826
Arizona,2021-10-31,1168900,21154,4454234,19076,292,27594
Arizona,2021-11-07,1189708,21409,4484322,20808,255,30088
Arizona,2021-11-14,1214419,21653,4533202,24711,244,48880
Arizona,2021-11-21,1241878,21940,4606569,27459,287,73367
Arizona,2021-11-28,1264848,22229,4641772,22970,289,35203
Arizona,2021-12-05,1292054,22589,4719620,27206,360,77848
Arizona,2021-12-12,1316189,23036,4775438,24135,447,55818
Arizona,2021-12-19,1336806,23519,4825048,20617,483,49610
Arizona,2021-12-26,1355052,23983,4876633,18246,463,51585
Arizona,2022-01-02,1390409,24355,4908547,35357,373,31914
Arizona,2022-01-09,1477483,24773,4954908,87074,418,46361
Arizona,2022-01-16,1567192,25171,5002185,89709,398,47277
Arizona,2022-01-23,1752552,25623,5062278,185360,452,60093
Arizona,2022-01-30,1858385,26206,5095886,105833,583,33608
Arizona,2022-02-06,1918034,26639,5129111,59649,433,33225
Arizona,2022-02-13,1950483,27180,5159731,32449,541,30620
Arizona,2022-02-20,1967702,27622,5180890,17219,442,21159
Arizona,2022-02-27,1976890,27946,5197990,9188,324,17100
Arizona,2022-03-06,1980769,27946,5212514,3879,-238,14524
Arizona,2022-03-13,1987318,28090,5224139,6549,382,11625
Arizona,2022-03-20,1992471,28547,5236865,5153,457,12726
Arizona,2022-03-27,1997037,28883,5254230,4566,336,17365
Arizona,2022-04-03,2007180,29268,5263063,10143,385,8833
Arizona,2022-04-10,2014020,29681,5274067,6840,413,11004
Arizona,2022-04-17,2016797,29823,5293191,2777,142,19124
Arizona,2022-04-24,2019174,29852,5305047,2377,29,11856
Arizona,2022-05-01,2021524,29951,5315826,2350,99,10779
Arizona,2022-05-08,2025435,30189,5324617,3911,238,8791
Arizona,2022-05-15,2030925,30230,5334370,5490,41,9753
Arizona,2022-05-22,2038129,30259,5342816,7204,29,8446
Arizona,2022-05-29,2049627,30299,5357169,11498,40,14353
Arizona,2022-06-05,2062669,30332,5364881,13042,33,7712
Arizona,2022-06-12,2077346,30372,5373198,14677,40,8317
Arizona,2022-06-19,2093680,30400,5385348,16334,28,12150
Arizona,2022-06-26,2109053,30452,5391905,15373,52,6557
Arizona,2022-07-03,2125567,30515,5405629,16514,63,13724
Arizona,2022-07-10,2145765,30572,5414244,20198,57,8615
Arizona,2022-07-17,2161045,30632,5424151,15280,60,9907
Arizona,2022-07-24,2179180,30698,5438658,18135,66,14507
Arizona,2022-07-31,2196429,30768,5449440,17249,70,10782
Arizona,2022-08-07,2211463,30842,5459630,15034,74,10190
Arizona,2022-08-14,2224964,30901,5468780,13501,59,9150
Arizona,2022-08-21,2237208,30982,5480271,12244,81,11491
Arizona,2022-08-28,2245713,31047,5487173,8505,65,6902
Arizona,2022-09-04,2254374,31114,5493903,8661,67,6730
Arizona,2022-09-11,2258040,31162,5498206,3666,48,4303
Arizona,2022-09-18,2264159,31244,5505897,6119,82,7691
Arizona,2022-09-25,2268158,31326,5517712,3999,82,11815
Arizona,2022-10-02,2271560,31370,5526524,3402,44,8812
Arizona,2022-10-09,2275235,31406,5535725,3675,36,9201
Arizona,2022-10-16,2277635,31455,5544593,2400,49,8868
Arizona,2022-10-23,2283073,31514,5559716,5438,59,15123
Arizona,2022-10-30,2287886,31548,5569434,4813,34,9718
Arizona,2022-11-06,2293015,31573,5569434,5129,25,-27308
Arizona,2022-11-13,2300375,31613,5551640,7360,40,9514
Arizona,2022-11-20,2311150,31647,5565776,10775,34,14136
Arizona,2022-11-27,2324560,31709,5574166,13410,62,8390
Arizona,2022-12-04,2337547,31751,5579783,12987,42,5617
Arizona,2022-12-11,2353530,31822,5586984,15983,71,7201
Arizona,2022-12-18,2365080,31929,5594106,11550,107,7122
Arizona,2022-12-25,2373361,32038,5605591,8281,109,11485
Arizona,2023-01-01,2378334,32182,5610927,4973,144,5336
Arizona,2023-01-08,2384521,32311,5615822,6187,129,4895
Arizona,2023-01-15,2391895,32503,5622037,7374,192,6215
Arizona,2023-01-22,2394646,32631,5629479,2751,128,7442
Arizona,2023-01-29,2398200,32775,5633717,3554,144,4238
Arizona,2023-02-05,2401287,32882,5637681,3087,107,3964
Arizona,2023-02-12,2404386,32936,5641418,3099,54,3737
Arizona,2023-02-19,2407765,33003,5645008,3379,67,3590
Arizona,2023-02-26,2434631,33042,5668139,26866,39,23131
Arizona,2023-03-05,2440294,33076,5671089,5663,34,2950
Arizona,2023-03-12,2443514,33102,5671089,3220,26,0
Arkansas,2020-01-26,0,0,0,0,0,0
Arkansas,2020-02-02,0,0,0,0,0,0
Arkansas,2020-02-09,0,0,0,0,0,0
Arkansas,2020-02-16,0,0,0,0,0,0
Arkansas,2020-02-23,0,0,0,0,0,0
Arkansas,2020-03-01,0,0,0,0,0,0
Arkansas,2020-03-08,0,0,0,0,0,0
Arkansas,2020-03-15,12,0,0,3,0,0
Arkansas,2020-03-22,165,0,0,162,0,0
Arkansas,2020-03-29,426,6,0,261,6,0
Arkansas,2020-04-05,837,16,0,411,10,0
Arkansas,2020-04-12,1280,27,0,443,11,0
Arkansas,2020-04-19,1781,39,0,501,12,0
Arkansas,2020-04-26,3001,51,0,1220,12,0
Arkansas,2020-05-03,3437,76,0,436,25,0
Arkansas,2020-05-10,4012,91,0,575,15,0
Arkansas,2020-05-17,4759,98,0,747,7,0
Arkansas,2020-05-24,5922,116,0,1163,18,0
Arkansas,2020-05-31,7253,133,0,1331,17,0
Arkansas,2020-06-07,9426,154,0,2173,21,0
Arkansas,2020-06-14,12501,179,0,3075,25,0
Arkansas,2020-06-21,15561,225,0,3060,46,0
Arkansas,2020-06-28,19818,264,0,4257,39,0
Arkansas,2020-07-05,23814,287,0,3996,23,0
Arkansas,2020-07-12,28367,321,0,4553,34,0
Arkansas,2020-07-19,33228,357,0,4861,36,0
Arkansas,2020-07-26,38623,401,0,5395,44,0
Arkansas,2020-08-02,43810,464,0,5187,63,0
Arkansas,2020-08-09,49383,544,0,5573,80,0
Arkansas,2020-08-16,52665,600,0,3282,55,0
Arkansas,2020-08-23,56574,687,0,3909,88,0
Arkansas,2020-08-30,60856,784,0,4282,97,0
Arkansas,2020-09-06,65377,894,0,4521,110,0
Arkansas,2020-09-13,70219,981,0,4842,87,0
Arkansas,2020-09-20,75723,1181,0,5504,200,0
Arkansas,2020-09-27,81242,1308,0,5519,127,0
Arkansas,2020-10-04,87013,1425,0,5771,117,0
Arkansas,2020-10-11,92833,1569,0,5820,144,0
Arkansas,2020-10-18,99066,1704,0,6233,135,0
Arkansas,2020-10-25,106115,1812,0,7049,108,0
Arkansas,2020-11-01,113057,1958,0,6942,146,0
Arkansas,2020-11-08,121866,2085,0,8809,127,0
Arkansas,2020-11-15,133040,2183,0,11174,98,0
Arkansas,2020-11-22,145173,2357,0,12133,174,0
Arkansas,2020-11-29,156247,2470,0,11074,113,0
Arkansas,2020-12-06,170924,2660,0,14677,190,0
Arkansas,2020-12-13,185702,2945,0,14778,285,0
Arkansas,2020-12-20,201650,3237,0,15948,292,0
Arkansas,2020-12-27,214877,3482,0,13227,245,0
Arkansas,2021-01-03,233475,3749,0,18598,267,0
Arkansas,2021-01-10,255076,4043,0,21601,294,0
Arkansas,2021-01-17,271154,4311,0,16078,268,0
Arkansas,2021-01-24,284066,4606,0,12912,295,0
Arkansas,2021-01-31,295268,4868,0,11202,262,0
Arkansas,2021-02-07,306736,5076,0,11468,208,0
Arkansas,2021-02-14,313028,5265,330227,6292,189,330227
Arkansas,2021-02-21,315514,5357,365271,2486,92,35044
Arkansas,2021-02-28,322415,5417,405877,6901,-114,40606
Arkansas,2021-03-07,324818,5319,477127,2403,76,71250
Arkansas,2021-03-14,326943,5474,579022,2125,155,101895
Arkansas,2021-03-21,328655,5539,653550,1712,65,74528
Arkansas,2021-03-28,329929,5595,747412,1274,56,93862
Arkansas,2021-04-04,331054,5643,855314,1125,48,107902
Arkansas,2021-04-11,332153,5662,929582,1099,18,74268
Arkansas,2021-04-18,333452,5694,999727,1299,33,70145
Arkansas,2021-04-25,334706,5718,1046195,1254,24,46468
Arkansas,2021-05-02,336105,5743,1077072,1399,25,30877
Arkansas,2021-05-09,337510,5761,1102155,1405,18,25083
Arkansas,2021-05-16,338782,5794,1129189,1272,33,27034
Arkansas,2021-05-23,340137,5817,1161133,1355,23,31944
Arkansas,2021-05-30,341351,5832,1188623,1214,15,27490
Arkansas,2021-06-06,342433,5846,1206409,1082,14,17786
Arkansas,2021-06-13,343964,5861,1221583,1531,15,15174
Arkansas,2021-06-20,345605,5874,1239190,1641,13,17607
Arkansas,2021-06-27,347254,5893,1253921,1649,19,14731
Arkansas,2021-07-04,350579,5913,1275988,3325,20,22067
Arkansas,2021-07-11,355460,5948,1292845,4881,35,16857
Arkansas,2021-07-18,362580,5992,1321430,7120,44,28585
Arkansas,2021-07-25,375350,6054,1362806,12770,62,41376
Arkansas,2021-08-01,388436,6157,1412910,13086,103,50104
Arkansas,2021-08-08,404277,6301,1474010,15841,144,61100
Arkansas,2021-08-15,419807,6467,1521476,15530,166,47466
Arkansas,2021-08-22,435256,6674,1560800,15449,207,39324
Arkansas,2021-08-29,449383,6879,1595968,14127,205,35168
Arkansas,2021-09-05,463795,7057,1624010,14412,178,28042
Arkansas,2021-09-12,475001,7267,1642503,11206,210,18493
Arkansas,2021-09-19,485056,7445,1659290,10055,178,16787
Arkansas,2021-09-26,492650,7590,1673516,7594,145,14226
Arkansas,2021-10-03,498062,7740,1685915,5412,150,12399
Arkansas,2021-10-10,502806,7998,1698853,4744,258,12938
Arkansas,2021-10-17,506956,8200,1709620,4150,202,10767
Arkansas,2021-10-24,510245,8281,1735828,3289,81,26208
Arkansas,2021-10-31,513215,8376,1749445,2970,95,13617
Arkansas,2021-11-07,516245,8497,1762137,3030,121,12692
Arkansas,2021-11-14,519760,8567,1781958,3515,70,19821
Arkansas,2021-11-21,524170,8615,1806348,4410,48,24390
Arkansas,2021-11-28,527587,8653,1809847,3417,38,3499
Arkansas,2021-12-05,533356,8739,1834622,5769,86,24775
Arkansas,2021-12-12,538426,8848,1858039,5070,109,23417
Arkansas,2021-12-19,543648,8956,1870154,5222,108,12115
Arkansas,2021-12-26,550413,9066,1886461,6765,110,16307
Arkansas,2022-01-02,572822,9196,1893069,22409,130,6608
Arkansas,2022-01-09,613014,9314,1911921,40192,118,18852
Arkansas,2022-01-16,681176,9434,1927417,68162,120,15496
Arkansas,2022-01-23,738638,9510,1951085,57462,76,23668
Arkansas,2022-01-30,768061,9616,1960521,29423,106,9436
Arkansas,2022-02-06,794342,9831,1966245,26281,215,5724
Arkansas,2022-02-13,806877,10065,1972538,12535,234,6293
Arkansas,2022-02-20,814728,10292,1979222,7851,227,6684
Arkansas,2022-02-27,819426,10497,1982981,4698,205,3759
Arkansas,2022-03-06,823210,10713,1985460,3784,216,2479
Arkansas,2022-03-13,826570,10922,1989853,3360,209,4393
Arkansas,2022-03-20,830310,11100,1992775,3740,178,2922
Arkansas,2022-03-27,832553,11210,1995640,2243,110,2865
Arkansas,2022-04-03,833128,11265,1998071,575,55,2431
Arkansas,2022-04-10,833685,11308,2001562,557,43,3491
Arkansas,2022-04-17,834231,11348,2004595,546,40,3033
Arkansas,2022-04-24,834995,11371,2008056,764,23,3461
Arkansas,2022-05-01,835916,11392,2012031,921,21,3975
Arkansas,2022-05-08,837154,11408,2014503,1238,16,2472
Arkansas,2022-05-15,838610,11416,2017327,1456,8,2824
Arkansas,2022-05-22,840590,11445,2020313,1980,29,2986
Arkansas,2022-05-29,843065,11481,2022164,2475,36,1851
Arkansas,2022-06-05,845946,11498,2025277,2881,17,3113
Arkansas,2022-06-12,850203,11526,2028953,4257,28,3676
Arkansas,2022-06-19,855292,11540,2030137,5089,14,1184
Arkansas,2022-06-26,861010,11568,2032393,5718,28,2256
Arkansas,2022-07-03,868384,11589,2035289,7374,21,2896
Arkansas,2022-07-10,877380,11608,2037818,8996,19,2529
Arkansas,2022-07-17,886736,11633,2039863,9356,25,2045
Arkansas,2022-07-24,894975,11673,2040248,8239,40,385
Arkansas,2022-07-31,903931,11719,2044788,8956,46,4540
Arkansas,2022-08-07,910808,11763,2048912,6877,44,4124
Arkansas,2022-08-14,917061,11822,2051724,6253,59,2812
Arkansas,2022-08-21,922679,11861,2054461,5618,39,2737
Arkansas,2022-08-28,929608,11905,2056630,6929,44,2169
Arkansas,2022-09-04,936411,11933,2058697,6803,28,2067
Arkansas,2022-09-11,941464,11961,2059822,5053,28,1125
Arkansas,2022-09-18,946305,11993,2061363,4841,32,1541
Arkansas,2022-09-25,949754,12080,2064183,3449,87,2820
Arkansas,2022-10-02,952004,12181,2067132,2250,101,2949
Arkansas,2022-10-09,954076,12301,2070083,2072,120,2951
Arkansas,2022-10-16,955956,12371,2073457,1880,70,3374
Arkansas,2022-10-23,957914,12425,2076870,1958,54,3413
Arkansas,2022-10-30,959682,12488,2080514,1768,63,3644
Arkansas,2022-11-06,961765,12521,2082860,2083,33,2346
Arkansas,2022-11-13,963740,12525,2086590,1975,4,3730
Arkansas,2022-11-20,965475,12535,2089403,1735,10,2813
Arkansas,2022-11-27,967464,12550,2092758,1989,15,3355
Arkansas,2022-12-04,971020,12585,2094057,3556,35,1299
Arkansas,2022-12-11,974616,12631,2096050,3596,46,1993
Arkansas,2022-12-18,978323,12663,2097958,3707,32,1908
Arkansas,2022-12-25,981569,12682,2100030,3246,19,2072
Arkansas,2023-01-01,985747,12695,2101193,4178,13,1163
Arkansas,2023-01-08,989082,12721,2102856,3335,26,1663
Arkansas,2023-01-15,991814,12759,2104275,2732,38,1419
Arkansas,2023-01-22,994186,12788,2105311,2372,29,1036
Arkansas,2023-01-29,996266,12842,2106589,2080,54,1278
Arkansas,2023-02-05,997881,12891,2107392,1615,49,803
Arkansas,2023-02-12,999652,12925,2107952,1771,34,560
Arkansas,2023-02-19,1002094,12952,2108703,2442,27,751
Arkansas,2023-02-26,1004353,12975,2109327,2259,23,624
Arkansas,2023-03-05,1005847,13001,2110009,1494,26,682
Arkansas,2023-03-12,1006883,13020,2110009,1036,19,0
California,2020-01-26,2,0,0,2,0,0
California,2020-02-02,3,0,0,1,0,0
California,2020-02-09,6,0,0,3,0,0
California,2020-02-16,8,0,0,2,0,0
California,2020-02-23,10,0,0,2,0,0
California,2020-03-01,19,0,0,9,0,0
California,2020-03-08,113,1,0,94,1,0
California,2020-03-15,374,6,0,261,5,0
California,2020-03-22,1697,36,0,1323,30,0
California,2020-03-29,7514,188,0,3798,97,0
California,2020-04-05,14489,343,0,8994,210,0
California,2020-04-12,22204,632,0,7715,289,0
California,2020-04-19,31307,1161,0,9103,529,0
California,2020-04-26,43735,1694,0,12428,533,0
California,2020-05-03,55250,2201,0,11515,507,0
California,2020-05-10,68452,2714,0,13202,513,0
California,2020-05-17,81055,3228,0,12603,514,0
California,2020-05-24,95332,3703,0,14277,475,0
California,2020-05-31,113865,4113,0,18533,410,0
California,2020-06-07,132445,4570,0,18580,457,0
California,2020-06-14,153225,5014,0,20780,444,0
California,2020-06-21,181622,5447,0,28397,433,0
California,2020-06-28,223540,5856,0,41918,409,0
California,2020-07-05,277968,6308,0,54428,452,0
California,2020-07-12,335708,7028,0,57740,720,0
California,2020-07-19,397406,7673,0,61698,645,0
California,2020-07-26,464208,8435,0,66802,762,0
California,2020-08-02,521114,9362,0,56906,927,0
California,2020-08-09,569313,10291,0,48199,929,0
California,2020-08-16,633581,11152,0,64268,861,0
California,2020-08-23,674344,12020,0,40763,868,0
California,2020-08-30,709746,12826,0,35402,806,0
California,2020-09-06,741080,13630,0,31334,804,0
California,2020-09-13,763934,14278,0,22854,648,0
California,2020-09-20,788330,14911,0,24396,633,0
California,2020-09-27,812571,15483,0,24241,572,0
California,2020-10-04,836165,16068,0,23594,585,0
California,2020-10-11,860192,16513,0,24027,445,0
California,2020-10-18,882136,16913,0,21944,395,0
California,2020-10-25,913388,17295,0,31252,387,0
California,2020-11-01,944472,17657,0,31084,362,0
California,2020-11-08,987977,17986,0,43505,329,0
California,2020-11-15,1048681,18298,0,60704,312,0
California,2020-11-22,1136599,18786,0,87918,488,0
California,2020-11-29,1244151,19218,0,107552,432,0
California,2020-12-06,1410546,20047,0,166395,829,0
California,2020-12-13,1641382,21101,0,230836,1054,0
California,2020-12-20,1958292,22768,0,316910,1667,0
California,2020-12-27,2231986,24279,0,273694,1511,0
California,2021-01-03,2512668,26661,0,280682,2382,0
California,2021-01-10,2815867,30038,0,303199,3377,0
California,2021-01-17,3085760,33324,0,269893,3286,0
California,2021-01-24,3254114,36641,0,168354,3317,0
California,2021-01-31,3383758,40419,0,129644,3778,0
California,2021-02-07,3477879,43860,0,94121,3441,0
California,2021-02-14,3543968,46817,4339334,66089,2957,4339334
California,2021-02-21,3589116,49209,5276755,45148,2392,937421
California,2021-02-28,3626629,52179,5994948,37513,2970,718193
California,2021-03-07,3657770,54098,7075139,31141,1919,1080191
California,2021-03-14,3681073,55506,8025538,23303,1408,950399
California,2021-03-21,3701189,56721,9562989,20116,1215,1537451
California,2021-03-28,3720238,58066,11323197,19049,1345,1760208
California,2021-04-04,3738230,58844,12935569,17992,778,1612372
California,2021-04-11,3762711,59535,14803675,24481,691,1868106
California,2021-04-18,3780219,60073,16772771,17508,538,1969096
California,2021-04-25,3794549,60513,18212594,14330,440,1439823
California,2021-05-02,3808072,61037,19444906,13523,524,1232312
California,2021-05-09,3821029,61391,20172726,12957,354,727820
California,2021-05-16,3831911,61610,20838068,10882,219,665342
California,2021-05-23,3840867,61843,21686713,8956,233,848645
California,2021-05-30,3853019,62128,22297569,12152,285,610856
California,2021-06-06,3859569,62581,22815649,6550,453,518080
California,2021-06-13,3866363,62665,23211912,6794,7,396263
California,2021-06-20,3873580,62733,23655995,7217,145,444083
California,2021-06-27,3884051,63034,24017119,10471,301,361124
California,2021-07-04,3886807,63187,24412454,2756,153,395335
California,2021-07-11,3905912,63494,24679946,19105,307,267492
California,2021-07-18,3936858,63674,24954403,30946,180,274457
California,2021-07-25,3986425,63835,25245712,49567,161,291309
California,2021-08-01,4055076,64120,25611830,68651,285,366118
California,2021-08-08,4136743,64368,25998296,81667,248,386466
California,2021-08-15,4226281,64382,26371608,89538,-111,373312
California,2021-08-22,4333425,64746,26739842,107144,489,368234
California,2021-08-29,4430561,65350,27088268,97136,604,348426
California,2021-09-05,4524560,66131,27416982,93999,781,328714
California,2021-09-12,4590468,66864,27647806,65908,733,230824
California,2021-09-19,4658384,67786,27894626,67916,922,246820
California,2021-09-26,4711742,68499,28204882,53358,713,310256
California,2021-10-03,4760960,69187,28417727,49218,688,212845
California,2021-10-10,4801958,69889,28702459,40998,702,284732
California,2021-10-17,4839567,70557,28938923,37609,668,236464
California,2021-10-24,4867326,71315,29182133,27759,758,243210
California,2021-10-31,4922893,71913,29430967,55567,598,248834
California,2021-11-07,4966157,72486,29685821,43264,573,254854
California,2021-11-14,5004590,73069,30169551,38433,583,483730
California,2021-11-21,5040551,73666,30655162,35961,597,485611
California,2021-11-28,5069878,74106,30886780,29327,440,231618
California,2021-12-05,5115851,74735,31395152,45973,629,508372
California,2021-12-12,5160820,75192,31797338,44969,457,402186
California,2021-12-19,5213302,75648,32147546,52482,456,350208
California,2021-12-26,5308246,76073,32547003,94944,425,399457
California,2022-01-02,5567236,76448,32824959,258990,375,277956
California,2022-01-09,6259048,76968,33132363,691812,520,307404
California,2022-01-16,7121304,77686,33490862,862256,718,358499
California,2022-01-23,7863053,78538,33977006,741749,852,486144
California,2022-01-30,8393061,79740,34100720,530008,1202,-2275810
California,2022-02-06,8631124,81020,31904949,238063,1280,203753
California,2022-02-13,8830604,82515,32075969,199480,1495,171020
California,2022-02-20,8900179,83957,32212960,69575,1442,136991
